ref_date,region,annual_percent_increase
"2015-04-01 00:00:00","Newfoundland and Labrador",0.10
"2015-07-01 00:00:00","Newfoundland and Labrador",0.07
"2015-10-01 00:00:00","Newfoundland and Labrador",0.11
"2016-01-01 00:00:00","Newfoundland and Labrador",0.14
"2016-04-01 00:00:00","Newfoundland and Labrador",0.23
"2016-07-01 00:00:00","Newfoundland and Labrador",0.23
"2016-10-01 00:00:00","Newfoundland and Labrador",0.29
"2017-01-01 00:00:00","Newfoundland and Labrador",0.24
"2017-04-01 00:00:00","Newfoundland and Labrador",0.12
"2017-07-01 00:00:00","Newfoundland and Labrador",0.03
"2017-10-01 00:00:00","Newfoundland and Labrador",-0.04
"2018-01-01 00:00:00","Newfoundland and Labrador",-0.08
"2018-04-01 00:00:00","Newfoundland and Labrador",-0.15
"2018-07-01 00:00:00","Newfoundland and Labrador",-0.25
"2018-10-01 00:00:00","Newfoundland and Labrador",-0.23
"2019-01-01 00:00:00","Newfoundland and Labrador",-0.27
"2019-04-01 00:00:00","Newfoundland and Labrador",-0.18
"2019-07-01 00:00:00","Newfoundland and Labrador",-0.14
"2019-10-01 00:00:00","Newfoundland and Labrador",-0.09
"2020-01-01 00:00:00","Newfoundland and Labrador",-0.02
"2020-04-01 00:00:00","Newfoundland and Labrador",-0.05
"2020-07-01 00:00:00","Newfoundland and Labrador",-0.14
"2020-10-01 00:00:00","Newfoundland and Labrador",-0.45
"2021-01-01 00:00:00","Newfoundland and Labrador",-0.44
"2021-04-01 00:00:00","Newfoundland and Labrador",-0.29
"2021-07-01 00:00:00","Newfoundland and Labrador",0.03
"2021-10-01 00:00:00","Newfoundland and Labrador",0.44
"2022-01-01 00:00:00","Newfoundland and Labrador",0.59
"2022-04-01 00:00:00","Newfoundland and Labrador",0.58
"2022-07-01 00:00:00","Newfoundland and Labrador",0.86
"2022-10-01 00:00:00","Newfoundland and Labrador",0.97
"2023-01-01 00:00:00","Newfoundland and Labrador",1.13
"2023-04-01 00:00:00","Newfoundland and Labrador",1.33
"2023-07-01 00:00:00","Newfoundland and Labrador",1.32
"2023-10-01 00:00:00","Newfoundland and Labrador",1.31
"1992-07-01 00:00:00","Northwest Territories",1.79
"1992-10-01 00:00:00","Northwest Territories",1.46
"1993-01-01 00:00:00","Northwest Territories",1.24
"1993-04-01 00:00:00","Northwest Territories",1.07
"1993-07-01 00:00:00","Northwest Territories",1.02
"1993-10-01 00:00:00","Northwest Territories",1.71
"1994-01-01 00:00:00","Northwest Territories",1.86
"1994-04-01 00:00:00","Northwest Territories",1.85
"1994-07-01 00:00:00","Northwest Territories",1.90
"1994-10-01 00:00:00","Northwest Territories",1.95
"1995-01-01 00:00:00","Northwest Territories",2.09
"1995-04-01 00:00:00","Northwest Territories",2.54
"1995-07-01 00:00:00","Northwest Territories",2.10
"1995-10-01 00:00:00","Northwest Territories",1.46
"1996-01-01 00:00:00","Northwest Territories",0.93
"1996-04-01 00:00:00","Northwest Territories",0.26
"1996-07-01 00:00:00","Northwest Territories",0.75
"1996-10-01 00:00:00","Northwest Territories",0.34
"1997-01-01 00:00:00","Northwest Territories",0.08
"1997-04-01 00:00:00","Northwest Territories",0.37
"1997-07-01 00:00:00","Northwest Territories",-0.28
"1997-10-01 00:00:00","Northwest Territories",-0.48
"1998-01-01 00:00:00","Northwest Territories",-0.74
"1998-04-01 00:00:00","Northwest Territories",-1.68
"1998-07-01 00:00:00","Northwest Territories",-1.98
"1998-10-01 00:00:00","Northwest Territories",-1.87
"1999-01-01 00:00:00","Northwest Territories",-1.42
"1999-04-01 00:00:00","Northwest Territories",-0.64
"1999-07-01 00:00:00","Northwest Territories",-0.40
"1999-10-01 00:00:00","Northwest Territories",-0.14
"2000-01-01 00:00:00","Northwest Territories",-0.03
"2000-04-01 00:00:00","Northwest Territories",-0.61
"2000-07-01 00:00:00","Northwest Territories",-0.39
"2000-10-01 00:00:00","Northwest Territories",-0.01
"2001-01-01 00:00:00","Northwest Territories",0.00
"2001-04-01 00:00:00","Northwest Territories",0.42
"2001-07-01 00:00:00","Northwest Territories",0.91
"2001-10-01 00:00:00","Northwest Territories",1.48
"2002-01-01 00:00:00","Northwest Territories",1.36
"2002-04-01 00:00:00","Northwest Territories",1.61
"2002-07-01 00:00:00","Northwest Territories",2.08
"2002-10-01 00:00:00","Northwest Territories",1.70
"2003-01-01 00:00:00","Northwest Territories",2.02
"2003-04-01 00:00:00","Northwest Territories",2.27
"2003-07-01 00:00:00","Northwest Territories",2.16
"2003-10-01 00:00:00","Northwest Territories",2.34
"2004-01-01 00:00:00","Northwest Territories",2.76
"2004-04-01 00:00:00","Northwest Territories",2.34
"2004-07-01 00:00:00","Northwest Territories",1.66
"2004-10-01 00:00:00","Northwest Territories",1.16
"2005-01-01 00:00:00","Northwest Territories",0.63
"2005-04-01 00:00:00","Northwest Territories",0.57
"2005-07-01 00:00:00","Northwest Territories",0.21
"2005-10-01 00:00:00","Northwest Territories",0.39
"2006-01-01 00:00:00","Northwest Territories",-0.29
"2006-04-01 00:00:00","Northwest Territories",-0.82
"2006-07-01 00:00:00","Northwest Territories",-0.49
"2006-10-01 00:00:00","Northwest Territories",-0.73
"2007-01-01 00:00:00","Northwest Territories",-0.52
"2007-04-01 00:00:00","Northwest Territories",0.06
"2007-07-01 00:00:00","Northwest Territories",0.49
"2007-10-01 00:00:00","Northwest Territories",0.19
"2008-01-01 00:00:00","Northwest Territories",0.69
"2008-04-01 00:00:00","Northwest Territories",0.61
"2008-07-01 00:00:00","Northwest Territories",-0.03
"2008-10-01 00:00:00","Northwest Territories",0.07
"2009-01-01 00:00:00","Northwest Territories",-0.57
"2009-04-01 00:00:00","Northwest Territories",-0.61
"2009-07-01 00:00:00","Northwest Territories",-0.49
"2009-10-01 00:00:00","Northwest Territories",-0.87
"2010-01-01 00:00:00","Northwest Territories",-0.36
"2010-04-01 00:00:00","Northwest Territories",0.09
"2010-07-01 00:00:00","Northwest Territories",0.28
"2010-10-01 00:00:00","Northwest Territories",0.86
"2011-01-01 00:00:00","Northwest Territories",0.66
"2011-04-01 00:00:00","Northwest Territories",0.24
"2011-07-01 00:00:00","Northwest Territories",0.46
"2011-10-01 00:00:00","Northwest Territories",0.62
"2012-01-01 00:00:00","Northwest Territories",0.84
"2012-04-01 00:00:00","Northwest Territories",0.96
"2012-07-01 00:00:00","Northwest Territories",0.30
"2012-10-01 00:00:00","Northwest Territories",0.18
"2013-01-01 00:00:00","Northwest Territories",0.18
"2013-04-01 00:00:00","Northwest Territories",0.37
"2013-07-01 00:00:00","Northwest Territories",0.34
"2013-10-01 00:00:00","Northwest Territories",0.16
"2014-01-01 00:00:00","Northwest Territories",0.13
"2014-04-01 00:00:00","Northwest Territories",-0.18
"2014-07-01 00:00:00","Northwest Territories",0.18
"2014-10-01 00:00:00","Northwest Territories",0.70
"2015-01-01 00:00:00","Northwest Territories",0.77
"2015-04-01 00:00:00","Northwest Territories",0.91
"2015-07-01 00:00:00","Northwest Territories",0.90
"2015-10-01 00:00:00","Northwest Territories",0.94
"2016-01-01 00:00:00","Northwest Territories",0.93
"2016-04-01 00:00:00","Northwest Territories",0.99
"2016-07-01 00:00:00","Northwest Territories",0.85
"2016-10-01 00:00:00","Northwest Territories",0.06
"2017-01-01 00:00:00","Northwest Territories",-0.10
"2017-04-01 00:00:00","Northwest Territories",0.07
"2017-07-01 00:00:00","Northwest Territories",0.07
"2017-10-01 00:00:00","Northwest Territories",0.80
"2018-01-01 00:00:00","Northwest Territories",0.58
"2018-04-01 00:00:00","Northwest Territories",0.69
"2018-07-01 00:00:00","Northwest Territories",-0.27
"2018-10-01 00:00:00","Northwest Territories",-0.75
"2019-01-01 00:00:00","Northwest Territories",-0.12
"2019-04-01 00:00:00","Northwest Territories",-0.83
"2019-07-01 00:00:00","Northwest Territories",-0.21
"2019-10-01 00:00:00","Northwest Territories",0.06
"2020-01-01 00:00:00","Northwest Territories",-0.32
"2020-04-01 00:00:00","Northwest Territories",0.01
"2020-07-01 00:00:00","Northwest Territories",0.14
"2020-10-01 00:00:00","Northwest Territories",-0.26
"2021-01-01 00:00:00","Northwest Territories",-0.23
"2021-04-01 00:00:00","Northwest Territories",0.26
"2021-07-01 00:00:00","Northwest Territories",0.17
"2021-10-01 00:00:00","Northwest Territories",0.51
"2022-01-01 00:00:00","Northwest Territories",0.81
"2022-04-01 00:00:00","Northwest Territories",0.33
"2022-07-01 00:00:00","Northwest Territories",0.24
"2022-10-01 00:00:00","Northwest Territories",0.10
"2023-01-01 00:00:00","Northwest Territories",-0.62
"2023-04-01 00:00:00","Northwest Territories",-0.33
"2023-07-01 00:00:00","Northwest Territories",0.64
"2023-10-01 00:00:00","Northwest Territories",0.21
"1952-07-01 00:00:00","Northwest Territories including Nunavut",0.00
"1952-10-01 00:00:00","Northwest Territories including Nunavut",0.00
"1953-01-01 00:00:00","Northwest Territories including Nunavut",0.00
"1953-04-01 00:00:00","Northwest Territories including Nunavut",0.00
"1953-07-01 00:00:00","Northwest Territories including Nunavut",0.00
"1953-10-01 00:00:00","Northwest Territories including Nunavut",0.00
"1954-01-01 00:00:00","Northwest Territories including Nunavut",0.00
"1954-04-01 00:00:00","Northwest Territories including Nunavut",6.25
"1954-07-01 00:00:00","Northwest Territories including Nunavut",6.25
"1954-10-01 00:00:00","Northwest Territories including Nunavut",6.25
"1955-01-01 00:00:00","Northwest Territories including Nunavut",6.25
"1955-04-01 00:00:00","Northwest Territories including Nunavut",5.88
"1955-07-01 00:00:00","Northwest Territories including Nunavut",5.88
"1955-10-01 00:00:00","Northwest Territories including Nunavut",5.88
"1956-01-01 00:00:00","Northwest Territories including Nunavut",5.88
"1956-04-01 00:00:00","Northwest Territories including Nunavut",5.56
"1956-07-01 00:00:00","Northwest Territories including Nunavut",5.56
"1956-10-01 00:00:00","Northwest Territories including Nunavut",5.56
"1957-01-01 00:00:00","Northwest Territories including Nunavut",5.56
"1957-04-01 00:00:00","Northwest Territories including Nunavut",0.00
"1957-07-01 00:00:00","Northwest Territories including Nunavut",0.00
"1957-10-01 00:00:00","Northwest Territories including Nunavut",5.26
"1958-01-01 00:00:00","Northwest Territories including Nunavut",5.26
"1958-04-01 00:00:00","Northwest Territories including Nunavut",5.26
"1958-07-01 00:00:00","Northwest Territories including Nunavut",5.26
"1958-10-01 00:00:00","Northwest Territories including Nunavut",0.00
"1959-01-01 00:00:00","Northwest Territories including Nunavut",5.00
"1959-04-01 00:00:00","Northwest Territories including Nunavut",5.00
"1959-07-01 00:00:00","Northwest Territories including Nunavut",5.00
"1959-10-01 00:00:00","Northwest Territories including Nunavut",5.00
"1960-01-01 00:00:00","Northwest Territories including Nunavut",0.00
"1960-04-01 00:00:00","Northwest Territories including Nunavut",4.76
"1960-07-01 00:00:00","Northwest Territories including Nunavut",4.76
"1960-10-01 00:00:00","Northwest Territories including Nunavut",4.76
"1961-01-01 00:00:00","Northwest Territories including Nunavut",9.52
"1961-04-01 00:00:00","Northwest Territories including Nunavut",4.55
"1961-07-01 00:00:00","Northwest Territories including Nunavut",4.55
"1961-10-01 00:00:00","Northwest Territories including Nunavut",9.09
"1962-01-01 00:00:00","Northwest Territories including Nunavut",4.35
"1962-04-01 00:00:00","Northwest Territories including Nunavut",4.35
"1962-07-01 00:00:00","Northwest Territories including Nunavut",8.70
"1962-10-01 00:00:00","Northwest Territories including Nunavut",4.17
"1963-01-01 00:00:00","Northwest Territories including Nunavut",4.17
"1963-04-01 00:00:00","Northwest Territories including Nunavut",4.17
"1963-07-01 00:00:00","Northwest Territories including Nunavut",4.00
"1963-10-01 00:00:00","Northwest Territories including Nunavut",4.00
"1964-01-01 00:00:00","Northwest Territories including Nunavut",4.00
"1964-04-01 00:00:00","Northwest Territories including Nunavut",8.00
"1964-07-01 00:00:00","Northwest Territories including Nunavut",3.85
"1964-10-01 00:00:00","Northwest Territories including Nunavut",3.85
"1965-01-01 00:00:00","Northwest Territories including Nunavut",3.85
"1965-04-01 00:00:00","Northwest Territories including Nunavut",0.00
"1965-07-01 00:00:00","Northwest Territories including Nunavut",3.70
"1965-10-01 00:00:00","Northwest Territories including Nunavut",3.70
"1966-01-01 00:00:00","Northwest Territories including Nunavut",3.70
"1966-04-01 00:00:00","Northwest Territories including Nunavut",3.70
"1966-07-01 00:00:00","Northwest Territories including Nunavut",3.57
"1966-10-01 00:00:00","Northwest Territories including Nunavut",3.57
"1967-01-01 00:00:00","Northwest Territories including Nunavut",3.57
"1967-04-01 00:00:00","Northwest Territories including Nunavut",3.57
"1967-07-01 00:00:00","Northwest Territories including Nunavut",0.00
"1967-10-01 00:00:00","Northwest Territories including Nunavut",0.00
"1968-01-01 00:00:00","Northwest Territories including Nunavut",3.45
"1968-04-01 00:00:00","Northwest Territories including Nunavut",3.45
"1968-07-01 00:00:00","Northwest Territories including Nunavut",3.45
"1968-10-01 00:00:00","Northwest Territories including Nunavut",3.45
"1969-01-01 00:00:00","Northwest Territories including Nunavut",3.33
"1969-04-01 00:00:00","Northwest Territories including Nunavut",3.33
"1969-07-01 00:00:00","Northwest Territories including Nunavut",3.33
"1969-10-01 00:00:00","Northwest Territories including Nunavut",6.67
"1970-01-01 00:00:00","Northwest Territories including Nunavut",3.23
"1970-04-01 00:00:00","Northwest Territories including Nunavut",3.23
"1970-07-01 00:00:00","Northwest Territories including Nunavut",6.45
"1970-10-01 00:00:00","Northwest Territories including Nunavut",3.13
"1971-01-01 00:00:00","Northwest Territories including Nunavut",6.25
"1971-04-01 00:00:00","Northwest Territories including Nunavut",6.25
"1971-07-01 00:00:00","Northwest Territories including Nunavut",10.30
"1971-10-01 00:00:00","Northwest Territories including Nunavut",12.87
"1972-01-01 00:00:00","Northwest Territories including Nunavut",11.28
"1972-04-01 00:00:00","Northwest Territories including Nunavut",12.51
"1972-07-01 00:00:00","Northwest Territories including Nunavut",6.52
"1972-10-01 00:00:00","Northwest Territories including Nunavut",6.01
"1973-01-01 00:00:00","Northwest Territories including Nunavut",5.76
"1973-04-01 00:00:00","Northwest Territories including Nunavut",5.57
"1973-07-01 00:00:00","Northwest Territories including Nunavut",5.11
"1973-10-01 00:00:00","Northwest Territories including Nunavut",2.61
"1974-01-01 00:00:00","Northwest Territories including Nunavut",2.08
"1974-04-01 00:00:00","Northwest Territories including Nunavut",1.00
"1974-07-01 00:00:00","Northwest Territories including Nunavut",0.93
"1974-10-01 00:00:00","Northwest Territories including Nunavut",2.74
"1975-01-01 00:00:00","Northwest Territories including Nunavut",3.17
"1975-04-01 00:00:00","Northwest Territories including Nunavut",4.07
"1975-07-01 00:00:00","Northwest Territories including Nunavut",4.18
"1975-10-01 00:00:00","Northwest Territories including Nunavut",4.53
"1976-01-01 00:00:00","Northwest Territories including Nunavut",3.91
"1976-04-01 00:00:00","Northwest Territories including Nunavut",3.54
"1976-07-01 00:00:00","Northwest Territories including Nunavut",3.44
"1976-10-01 00:00:00","Northwest Territories including Nunavut",2.09
"1977-01-01 00:00:00","Northwest Territories including Nunavut",1.32
"1977-04-01 00:00:00","Northwest Territories including Nunavut",1.03
"1977-07-01 00:00:00","Northwest Territories including Nunavut",0.35
"1977-10-01 00:00:00","Northwest Territories including Nunavut",0.91
"1978-01-01 00:00:00","Northwest Territories including Nunavut",1.11
"1978-04-01 00:00:00","Northwest Territories including Nunavut",1.36
"1978-07-01 00:00:00","Northwest Territories including Nunavut",1.76
"1978-10-01 00:00:00","Northwest Territories including Nunavut",1.36
"1979-01-01 00:00:00","Northwest Territories including Nunavut",1.30
"1979-04-01 00:00:00","Northwest Territories including Nunavut",1.19
"1979-07-01 00:00:00","Northwest Territories including Nunavut",1.10
"1979-10-01 00:00:00","Northwest Territories including Nunavut",1.12
"1980-01-01 00:00:00","Northwest Territories including Nunavut",1.24
"1980-04-01 00:00:00","Northwest Territories including Nunavut",1.39
"1980-07-01 00:00:00","Northwest Territories including Nunavut",1.38
"1980-10-01 00:00:00","Northwest Territories including Nunavut",1.77
"1981-01-01 00:00:00","Northwest Territories including Nunavut",1.83
"1981-04-01 00:00:00","Northwest Territories including Nunavut",1.99
"1981-07-01 00:00:00","Northwest Territories including Nunavut",2.20
"1981-10-01 00:00:00","Northwest Territories including Nunavut",2.78
"1982-01-01 00:00:00","Northwest Territories including Nunavut",2.60
"1982-04-01 00:00:00","Northwest Territories including Nunavut",3.30
"1982-07-01 00:00:00","Northwest Territories including Nunavut",4.04
"1982-10-01 00:00:00","Northwest Territories including Nunavut",3.69
"1983-01-01 00:00:00","Northwest Territories including Nunavut",4.33
"1983-04-01 00:00:00","Northwest Territories including Nunavut",3.47
"1983-07-01 00:00:00","Northwest Territories including Nunavut",2.90
"1983-10-01 00:00:00","Northwest Territories including Nunavut",3.13
"1984-01-01 00:00:00","Northwest Territories including Nunavut",3.23
"1984-04-01 00:00:00","Northwest Territories including Nunavut",3.30
"1984-07-01 00:00:00","Northwest Territories including Nunavut",3.09
"1984-10-01 00:00:00","Northwest Territories including Nunavut",2.55
"1985-01-01 00:00:00","Northwest Territories including Nunavut",3.03
"1985-04-01 00:00:00","Northwest Territories including Nunavut",3.50
"1985-07-01 00:00:00","Northwest Territories including Nunavut",3.59
"1985-10-01 00:00:00","Northwest Territories including Nunavut",2.97
"1986-01-01 00:00:00","Northwest Territories including Nunavut",2.30
"1986-04-01 00:00:00","Northwest Territories including Nunavut",1.77
"1986-07-01 00:00:00","Northwest Territories including Nunavut",0.82
"1986-10-01 00:00:00","Northwest Territories including Nunavut",-0.03
"1987-01-01 00:00:00","Northwest Territories including Nunavut",-0.16
"1987-04-01 00:00:00","Northwest Territories including Nunavut",-0.02
"1987-07-01 00:00:00","Northwest Territories including Nunavut",0.66
"1987-10-01 00:00:00","Northwest Territories including Nunavut",1.16
"1988-01-01 00:00:00","Northwest Territories including Nunavut",1.49
"1988-04-01 00:00:00","Northwest Territories including Nunavut",1.95
"1988-07-01 00:00:00","Northwest Territories including Nunavut",1.45
"1988-10-01 00:00:00","Northwest Territories including Nunavut",2.22
"1989-01-01 00:00:00","Northwest Territories including Nunavut",2.27
"1989-04-01 00:00:00","Northwest Territories including Nunavut",2.24
"1989-07-01 00:00:00","Northwest Territories including Nunavut",2.54
"1989-10-01 00:00:00","Northwest Territories including Nunavut",2.39
"1990-01-01 00:00:00","Northwest Territories including Nunavut",2.35
"1990-04-01 00:00:00","Northwest Territories including Nunavut",2.43
"1990-07-01 00:00:00","Northwest Territories including Nunavut",2.99
"1990-10-01 00:00:00","Northwest Territories including Nunavut",3.24
"1991-01-01 00:00:00","Northwest Territories including Nunavut",3.18
"1991-04-01 00:00:00","Northwest Territories including Nunavut",3.00
"1991-07-01 00:00:00","Northwest Territories including Nunavut",3.29
"1952-07-01 00:00:00","Nova Scotia",1.71
"1952-10-01 00:00:00","Nova Scotia",1.70
"1953-01-01 00:00:00","Nova Scotia",2.01
"1953-04-01 00:00:00","Nova Scotia",1.69
"1953-07-01 00:00:00","Nova Scotia",1.53
"1953-10-01 00:00:00","Nova Scotia",1.52
"1954-01-01 00:00:00","Nova Scotia",1.21
"1954-04-01 00:00:00","Nova Scotia",1.21
"1954-07-01 00:00:00","Nova Scotia",1.51
"1954-10-01 00:00:00","Nova Scotia",1.35
"1955-01-01 00:00:00","Nova Scotia",1.50
"1955-04-01 00:00:00","Nova Scotia",1.64
"1955-07-01 00:00:00","Nova Scotia",1.48
"1955-10-01 00:00:00","Nova Scotia",1.78
"1956-01-01 00:00:00","Nova Scotia",1.77
"1956-04-01 00:00:00","Nova Scotia",1.76
"1956-07-01 00:00:00","Nova Scotia",1.61
"1956-10-01 00:00:00","Nova Scotia",1.02
"1957-01-01 00:00:00","Nova Scotia",0.72
"1957-04-01 00:00:00","Nova Scotia",0.72
"1957-07-01 00:00:00","Nova Scotia",0.86
"1957-10-01 00:00:00","Nova Scotia",1.01
"1958-01-01 00:00:00","Nova Scotia",1.44
"1958-04-01 00:00:00","Nova Scotia",1.29
"1958-07-01 00:00:00","Nova Scotia",1.28
"1958-10-01 00:00:00","Nova Scotia",1.57
"1959-01-01 00:00:00","Nova Scotia",1.56
"1959-04-01 00:00:00","Nova Scotia",1.56
"1959-07-01 00:00:00","Nova Scotia",1.41
"1959-10-01 00:00:00","Nova Scotia",1.26
"1960-01-01 00:00:00","Nova Scotia",0.84
"1960-04-01 00:00:00","Nova Scotia",0.97
"1960-07-01 00:00:00","Nova Scotia",1.11
"1960-10-01 00:00:00","Nova Scotia",1.25
"1961-01-01 00:00:00","Nova Scotia",1.39
"1961-04-01 00:00:00","Nova Scotia",1.38
"1961-07-01 00:00:00","Nova Scotia",1.37
"1961-10-01 00:00:00","Nova Scotia",1.23
"1962-01-01 00:00:00","Nova Scotia",1.37
"1962-04-01 00:00:00","Nova Scotia",1.22
"1962-07-01 00:00:00","Nova Scotia",1.08
"1962-10-01 00:00:00","Nova Scotia",1.08
"1963-01-01 00:00:00","Nova Scotia",0.67
"1963-04-01 00:00:00","Nova Scotia",0.67
"1963-07-01 00:00:00","Nova Scotia",0.67
"1963-10-01 00:00:00","Nova Scotia",0.53
"1964-01-01 00:00:00","Nova Scotia",0.67
"1964-04-01 00:00:00","Nova Scotia",0.53
"1964-07-01 00:00:00","Nova Scotia",0.53
"1964-10-01 00:00:00","Nova Scotia",0.53
"1965-01-01 00:00:00","Nova Scotia",0.40
"1965-04-01 00:00:00","Nova Scotia",0.13
"1965-07-01 00:00:00","Nova Scotia",0.13
"1965-10-01 00:00:00","Nova Scotia",-0.13
"1966-01-01 00:00:00","Nova Scotia",-0.13
"1966-04-01 00:00:00","Nova Scotia",0.13
"1966-07-01 00:00:00","Nova Scotia",0.13
"1966-10-01 00:00:00","Nova Scotia",0.13
"1967-01-01 00:00:00","Nova Scotia",0.40
"1967-04-01 00:00:00","Nova Scotia",0.40
"1967-07-01 00:00:00","Nova Scotia",0.53
"1967-10-01 00:00:00","Nova Scotia",0.79
"1968-01-01 00:00:00","Nova Scotia",0.92
"1968-04-01 00:00:00","Nova Scotia",0.92
"1968-07-01 00:00:00","Nova Scotia",0.92
"1968-10-01 00:00:00","Nova Scotia",1.18
"1969-01-01 00:00:00","Nova Scotia",0.92
"1969-04-01 00:00:00","Nova Scotia",1.18
"1969-07-01 00:00:00","Nova Scotia",1.17
"1969-10-01 00:00:00","Nova Scotia",0.91
"1970-01-01 00:00:00","Nova Scotia",1.04
"1970-04-01 00:00:00","Nova Scotia",0.78
"1970-07-01 00:00:00","Nova Scotia",0.77
"1970-10-01 00:00:00","Nova Scotia",0.77
"1971-01-01 00:00:00","Nova Scotia",0.77
"1971-04-01 00:00:00","Nova Scotia",1.03
"1971-07-01 00:00:00","Nova Scotia",1.83
"1971-10-01 00:00:00","Nova Scotia",1.89
"1972-01-01 00:00:00","Nova Scotia",1.98
"1972-04-01 00:00:00","Nova Scotia",1.59
"1972-07-01 00:00:00","Nova Scotia",0.62
"1972-10-01 00:00:00","Nova Scotia",0.82
"1973-01-01 00:00:00","Nova Scotia",1.01
"1973-04-01 00:00:00","Nova Scotia",1.14
"1973-07-01 00:00:00","Nova Scotia",1.26
"1973-10-01 00:00:00","Nova Scotia",1.12
"1974-01-01 00:00:00","Nova Scotia",0.96
"1974-04-01 00:00:00","Nova Scotia",0.86
"1974-07-01 00:00:00","Nova Scotia",0.78
"1974-10-01 00:00:00","Nova Scotia",0.85
"1975-01-01 00:00:00","Nova Scotia",0.82
"1975-04-01 00:00:00","Nova Scotia",0.99
"1975-07-01 00:00:00","Nova Scotia",0.95
"1975-10-01 00:00:00","Nova Scotia",1.11
"1976-01-01 00:00:00","Nova Scotia",1.18
"1976-04-01 00:00:00","Nova Scotia",1.09
"1976-07-01 00:00:00","Nova Scotia",1.04
"1976-10-01 00:00:00","Nova Scotia",0.87
"1977-01-01 00:00:00","Nova Scotia",0.67
"1977-04-01 00:00:00","Nova Scotia",0.67
"1977-07-01 00:00:00","Nova Scotia",0.58
"1977-10-01 00:00:00","Nova Scotia",0.53
"1978-01-01 00:00:00","Nova Scotia",0.55
"1978-04-01 00:00:00","Nova Scotia",0.52
"1978-07-01 00:00:00","Nova Scotia",0.55
"1978-10-01 00:00:00","Nova Scotia",0.54
"1979-01-01 00:00:00","Nova Scotia",0.54
"1979-04-01 00:00:00","Nova Scotia",0.55
"1979-07-01 00:00:00","Nova Scotia",0.56
"1979-10-01 00:00:00","Nova Scotia",0.44
"1980-01-01 00:00:00","Nova Scotia",0.40
"1980-04-01 00:00:00","Nova Scotia",0.39
"1980-07-01 00:00:00","Nova Scotia",0.38
"1980-10-01 00:00:00","Nova Scotia",0.36
"1981-01-01 00:00:00","Nova Scotia",0.32
"1981-04-01 00:00:00","Nova Scotia",0.29
"1981-07-01 00:00:00","Nova Scotia",0.26
"1981-10-01 00:00:00","Nova Scotia",0.43
"1982-01-01 00:00:00","Nova Scotia",0.44
"1982-04-01 00:00:00","Nova Scotia",0.42
"1982-07-01 00:00:00","Nova Scotia",0.49
"1982-10-01 00:00:00","Nova Scotia",0.61
"1983-01-01 00:00:00","Nova Scotia",0.78
"1983-04-01 00:00:00","Nova Scotia",0.96
"1983-07-01 00:00:00","Nova Scotia",1.08
"1983-10-01 00:00:00","Nova Scotia",1.15
"1984-01-01 00:00:00","Nova Scotia",1.15
"1984-04-01 00:00:00","Nova Scotia",1.17
"1984-07-01 00:00:00","Nova Scotia",1.06
"1984-10-01 00:00:00","Nova Scotia",1.05
"1985-01-01 00:00:00","Nova Scotia",1.02
"1985-04-01 00:00:00","Nova Scotia",0.98
"1985-07-01 00:00:00","Nova Scotia",0.95
"1985-10-01 00:00:00","Nova Scotia",0.69
"1986-01-01 00:00:00","Nova Scotia",0.50
"1986-04-01 00:00:00","Nova Scotia",0.41
"1986-07-01 00:00:00","Nova Scotia",0.37
"1986-10-01 00:00:00","Nova Scotia",0.41
"1987-01-01 00:00:00","Nova Scotia",0.45
"1987-04-01 00:00:00","Nova Scotia",0.42
"1987-07-01 00:00:00","Nova Scotia",0.51
"1987-10-01 00:00:00","Nova Scotia",0.39
"1988-01-01 00:00:00","Nova Scotia",0.36
"1988-04-01 00:00:00","Nova Scotia",0.42
"1988-07-01 00:00:00","Nova Scotia",0.40
"1988-10-01 00:00:00","Nova Scotia",0.55
"1989-01-01 00:00:00","Nova Scotia",0.63
"1989-04-01 00:00:00","Nova Scotia",0.64
"1989-07-01 00:00:00","Nova Scotia",0.74
"1989-10-01 00:00:00","Nova Scotia",0.80
"1990-01-01 00:00:00","Nova Scotia",0.79
"1990-04-01 00:00:00","Nova Scotia",0.79
"1990-07-01 00:00:00","Nova Scotia",0.73
"1990-10-01 00:00:00","Nova Scotia",0.56
"1991-01-01 00:00:00","Nova Scotia",0.59
"1991-04-01 00:00:00","Nova Scotia",0.49
"1991-07-01 00:00:00","Nova Scotia",0.50
"1991-10-01 00:00:00","Nova Scotia",0.56
"1992-01-01 00:00:00","Nova Scotia",0.49
"1992-04-01 00:00:00","Nova Scotia",0.51
"1992-07-01 00:00:00","Nova Scotia",0.49
"1992-10-01 00:00:00","Nova Scotia",0.52
"1993-01-01 00:00:00","Nova Scotia",0.53
"1993-04-01 00:00:00","Nova Scotia",0.54
"1993-07-01 00:00:00","Nova Scotia",0.49
"1993-10-01 00:00:00","Nova Scotia",0.46
"1994-01-01 00:00:00","Nova Scotia",0.40
"1994-04-01 00:00:00","Nova Scotia",0.39
"1994-07-01 00:00:00","Nova Scotia",0.32
"1994-10-01 00:00:00","Nova Scotia",0.21
"1995-01-01 00:00:00","Nova Scotia",0.17
"1995-04-01 00:00:00","Nova Scotia",0.17
"1995-07-01 00:00:00","Nova Scotia",0.13
"1995-10-01 00:00:00","Nova Scotia",0.24
"1996-01-01 00:00:00","Nova Scotia",0.26
"1996-04-01 00:00:00","Nova Scotia",0.25
