ref_date,region,migration_status,num_people,net_internal_migration
"2016-01-01 00:00:00",Quebec,Out-migrants,5679,-1248
"2016-01-01 00:00:00",Quebec,In-migrants,4431,-1248
"2016-01-01 00:00:00",Saskatchewan,In-migrants,4259,-1441
"2016-01-01 00:00:00",Saskatchewan,Out-migrants,5700,-1441
"2016-01-01 00:00:00",Yukon,In-migrants,453,103
"2016-01-01 00:00:00",Yukon,Out-migrants,350,103
"2016-04-01 00:00:00",Alberta,Out-migrants,25523,-6010
"2016-04-01 00:00:00",Alberta,In-migrants,19513,-6010
"2016-04-01 00:00:00","British Columbia",Out-migrants,13517,9173
"2016-04-01 00:00:00","British Columbia",In-migrants,22690,9173
"2016-04-01 00:00:00",Canada,In-migrants,98130,0
"2016-04-01 00:00:00",Canada,Out-migrants,98130,0
"2016-04-01 00:00:00",Manitoba,In-migrants,3824,-1657
"2016-04-01 00:00:00",Manitoba,Out-migrants,5481,-1657
"2016-04-01 00:00:00","New Brunswick",In-migrants,3237,-631
"2016-04-01 00:00:00","New Brunswick",Out-migrants,3868,-631
"2016-04-01 00:00:00","Newfoundland and Labrador",In-migrants,2397,-43
"2016-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,2440,-43
"2016-04-01 00:00:00","Northwest Territories",Out-migrants,778,-137
"2016-04-01 00:00:00","Northwest Territories",In-migrants,641,-137
"2016-04-01 00:00:00","Nova Scotia",In-migrants,5440,404
"2016-04-01 00:00:00","Nova Scotia",Out-migrants,5036,404
"2016-04-01 00:00:00",Nunavut,Out-migrants,375,-14
"2016-04-01 00:00:00",Nunavut,In-migrants,361,-14
"2016-04-01 00:00:00",Ontario,Out-migrants,21899,4229
"2016-04-01 00:00:00",Ontario,In-migrants,26128,4229
"2016-04-01 00:00:00","Prince Edward Island",Out-migrants,1153,-8
"2016-04-01 00:00:00","Prince Edward Island",In-migrants,1145,-8
"2016-04-01 00:00:00",Quebec,Out-migrants,10916,-4219
"2016-04-01 00:00:00",Quebec,In-migrants,6697,-4219
"2016-04-01 00:00:00",Saskatchewan,In-migrants,5369,-1381
"2016-04-01 00:00:00",Saskatchewan,Out-migrants,6750,-1381
"2016-04-01 00:00:00",Yukon,In-migrants,688,294
"2016-04-01 00:00:00",Yukon,Out-migrants,394,294
"2016-07-01 00:00:00",Alberta,Out-migrants,20911,-4566
"2016-07-01 00:00:00",Alberta,In-migrants,16345,-4566
"2016-07-01 00:00:00","British Columbia",Out-migrants,12445,4757
"2016-07-01 00:00:00","British Columbia",In-migrants,17202,4757
"2016-07-01 00:00:00",Canada,In-migrants,83965,0
"2016-07-01 00:00:00",Canada,Out-migrants,83965,0
"2016-07-01 00:00:00",Manitoba,Out-migrants,5204,-2295
"2016-07-01 00:00:00",Manitoba,In-migrants,2909,-2295
"2016-07-01 00:00:00","New Brunswick",In-migrants,3367,63
"2016-07-01 00:00:00","New Brunswick",Out-migrants,3304,63
"2016-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,1965,-520
"2016-07-01 00:00:00","Newfoundland and Labrador",In-migrants,1445,-520
"2016-07-01 00:00:00","Northwest Territories",In-migrants,398,-258
"2016-07-01 00:00:00","Northwest Territories",Out-migrants,656,-258
"2016-07-01 00:00:00","Nova Scotia",Out-migrants,4214,565
"2016-07-01 00:00:00","Nova Scotia",In-migrants,4779,565
"2016-07-01 00:00:00",Nunavut,In-migrants,128,-114
"2016-07-01 00:00:00",Nunavut,Out-migrants,242,-114
"2016-07-01 00:00:00",Ontario,In-migrants,25564,7651
"2016-07-01 00:00:00",Ontario,Out-migrants,17913,7651
"2016-07-01 00:00:00","Prince Edward Island",Out-migrants,927,-193
"2016-07-01 00:00:00","Prince Edward Island",In-migrants,734,-193
"2016-07-01 00:00:00",Quebec,In-migrants,6701,-3546
"2016-07-01 00:00:00",Quebec,Out-migrants,10247,-3546
"2016-07-01 00:00:00",Saskatchewan,In-migrants,4018,-1630
"2016-07-01 00:00:00",Saskatchewan,Out-migrants,5648,-1630
"2016-07-01 00:00:00",Yukon,In-migrants,375,86
"2016-07-01 00:00:00",Yukon,Out-migrants,289,86
"2016-10-01 00:00:00",Alberta,Out-migrants,11753,-2864
"2016-10-01 00:00:00",Alberta,In-migrants,8889,-2864
"2016-10-01 00:00:00","British Columbia",Out-migrants,6077,3720
"2016-10-01 00:00:00","British Columbia",In-migrants,9797,3720
"2016-10-01 00:00:00",Canada,In-migrants,43017,0
"2016-10-01 00:00:00",Canada,Out-migrants,43017,0
"2016-10-01 00:00:00",Manitoba,In-migrants,1920,-578
"2016-10-01 00:00:00",Manitoba,Out-migrants,2498,-578
"2016-10-01 00:00:00","New Brunswick",In-migrants,1383,-211
"2016-10-01 00:00:00","New Brunswick",Out-migrants,1594,-211
"2016-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,946,-63
"2016-10-01 00:00:00","Newfoundland and Labrador",In-migrants,883,-63
"2016-10-01 00:00:00","Northwest Territories",Out-migrants,265,-65
"2016-10-01 00:00:00","Northwest Territories",In-migrants,200,-65
"2016-10-01 00:00:00","Nova Scotia",In-migrants,2136,255
"2016-10-01 00:00:00","Nova Scotia",Out-migrants,1881,255
"2016-10-01 00:00:00",Nunavut,Out-migrants,104,-28
"2016-10-01 00:00:00",Nunavut,In-migrants,76,-28
"2016-10-01 00:00:00",Ontario,In-migrants,11650,2249
"2016-10-01 00:00:00",Ontario,Out-migrants,9401,2249
"2016-10-01 00:00:00","Prince Edward Island",In-migrants,432,101
"2016-10-01 00:00:00","Prince Edward Island",Out-migrants,331,101
"2016-10-01 00:00:00",Quebec,Out-migrants,4588,-1579
"2016-10-01 00:00:00",Quebec,In-migrants,3009,-1579
"2016-10-01 00:00:00",Saskatchewan,Out-migrants,3402,-980
"2016-10-01 00:00:00",Saskatchewan,In-migrants,2422,-980
"2016-10-01 00:00:00",Yukon,Out-migrants,177,43
"2016-10-01 00:00:00",Yukon,In-migrants,220,43
"2017-01-01 00:00:00",Alberta,Out-migrants,17421,-3079
"2017-01-01 00:00:00",Alberta,In-migrants,14342,-3079
"2017-01-01 00:00:00","British Columbia",Out-migrants,9845,4291
"2017-01-01 00:00:00","British Columbia",In-migrants,14136,4291
"2017-01-01 00:00:00",Canada,In-migrants,67121,0
"2017-01-01 00:00:00",Canada,Out-migrants,67121,0
"2017-01-01 00:00:00",Manitoba,Out-migrants,3876,-883
"2017-01-01 00:00:00",Manitoba,In-migrants,2993,-883
"2017-01-01 00:00:00","New Brunswick",In-migrants,2870,225
"2017-01-01 00:00:00","New Brunswick",Out-migrants,2645,225
"2017-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1584,-470
"2017-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,2054,-470
"2017-01-01 00:00:00","Northwest Territories",Out-migrants,669,39
"2017-01-01 00:00:00","Northwest Territories",In-migrants,708,39
"2017-01-01 00:00:00","Nova Scotia",In-migrants,4241,978
"2017-01-01 00:00:00","Nova Scotia",Out-migrants,3263,978
"2017-01-01 00:00:00",Nunavut,In-migrants,230,-23
"2017-01-01 00:00:00",Nunavut,Out-migrants,253,-23
"2017-01-01 00:00:00",Ontario,In-migrants,16258,233
"2017-01-01 00:00:00",Ontario,Out-migrants,16025,233
"2017-01-01 00:00:00","Prince Edward Island",Out-migrants,744,129
"2017-01-01 00:00:00","Prince Edward Island",In-migrants,873,129
"2017-01-01 00:00:00",Quebec,Out-migrants,5078,-441
"2017-01-01 00:00:00",Quebec,In-migrants,4637,-441
"2017-01-01 00:00:00",Saskatchewan,In-migrants,3714,-1241
"2017-01-01 00:00:00",Saskatchewan,Out-migrants,4955,-1241
"2017-01-01 00:00:00",Yukon,In-migrants,535,242
"2017-01-01 00:00:00",Yukon,Out-migrants,293,242
"2017-04-01 00:00:00",Alberta,Out-migrants,24041,-5050
"2017-04-01 00:00:00",Alberta,In-migrants,18991,-5050
"2017-04-01 00:00:00","British Columbia",Out-migrants,15093,6066
"2017-04-01 00:00:00","British Columbia",In-migrants,21159,6066
"2017-04-01 00:00:00",Canada,In-migrants,95870,0
"2017-04-01 00:00:00",Canada,Out-migrants,95870,0
"2017-04-01 00:00:00",Manitoba,Out-migrants,5359,-1368
"2017-04-01 00:00:00",Manitoba,In-migrants,3991,-1368
"2017-04-01 00:00:00","New Brunswick",In-migrants,3383,357
"2017-04-01 00:00:00","New Brunswick",Out-migrants,3026,357
"2017-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,2628,-377
"2017-04-01 00:00:00","Newfoundland and Labrador",In-migrants,2251,-377
"2017-04-01 00:00:00","Northwest Territories",In-migrants,658,-91
"2017-04-01 00:00:00","Northwest Territories",Out-migrants,749,-91
"2017-04-01 00:00:00","Nova Scotia",Out-migrants,4577,1041
"2017-04-01 00:00:00","Nova Scotia",In-migrants,5618,1041
"2017-04-01 00:00:00",Nunavut,In-migrants,435,30
"2017-04-01 00:00:00",Nunavut,Out-migrants,405,30
"2017-04-01 00:00:00",Ontario,In-migrants,24935,3249
"2017-04-01 00:00:00",Ontario,Out-migrants,21686,3249
"2017-04-01 00:00:00","Prince Edward Island",Out-migrants,1025,407
"2017-04-01 00:00:00","Prince Edward Island",In-migrants,1432,407
"2017-04-01 00:00:00",Quebec,In-migrants,7303,-2561
"2017-04-01 00:00:00",Quebec,Out-migrants,9864,-2561
"2017-04-01 00:00:00",Saskatchewan,In-migrants,5166,-1909
"2017-04-01 00:00:00",Saskatchewan,Out-migrants,7075,-1909
"2017-04-01 00:00:00",Yukon,In-migrants,548,206
"2017-04-01 00:00:00",Yukon,Out-migrants,342,206
"2017-07-01 00:00:00",Alberta,Out-migrants,16866,-1274
"2017-07-01 00:00:00",Alberta,In-migrants,15592,-1274
"2017-07-01 00:00:00","British Columbia",Out-migrants,12066,2728
"2017-07-01 00:00:00","British Columbia",In-migrants,14794,2728
"2017-07-01 00:00:00",Canada,In-migrants,74564,0
"2017-07-01 00:00:00",Canada,Out-migrants,74564,0
"2017-07-01 00:00:00",Manitoba,In-migrants,2880,-1953
"2017-07-01 00:00:00",Manitoba,Out-migrants,4833,-1953
"2017-07-01 00:00:00","New Brunswick",In-migrants,2939,-199
"2017-07-01 00:00:00","New Brunswick",Out-migrants,3138,-199
"2017-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,2187,-765
"2017-07-01 00:00:00","Newfoundland and Labrador",In-migrants,1422,-765
"2017-07-01 00:00:00","Northwest Territories",In-migrants,519,70
"2017-07-01 00:00:00","Northwest Territories",Out-migrants,449,70
"2017-07-01 00:00:00","Nova Scotia",In-migrants,4512,1005
"2017-07-01 00:00:00","Nova Scotia",Out-migrants,3507,1005
"2017-07-01 00:00:00",Nunavut,Out-migrants,223,-79
"2017-07-01 00:00:00",Nunavut,In-migrants,144,-79
"2017-07-01 00:00:00",Ontario,In-migrants,21264,4989
"2017-07-01 00:00:00",Ontario,Out-migrants,16275,4989
"2017-07-01 00:00:00","Prince Edward Island",Out-migrants,802,-110
"2017-07-01 00:00:00","Prince Edward Island",In-migrants,692,-110
"2017-07-01 00:00:00",Quebec,Out-migrants,8593,-2196
"2017-07-01 00:00:00",Quebec,In-migrants,6397,-2196
"2017-07-01 00:00:00",Saskatchewan,Out-migrants,5389,-2212
"2017-07-01 00:00:00",Saskatchewan,In-migrants,3177,-2212
"2017-07-01 00:00:00",Yukon,In-migrants,232,-4
"2017-07-01 00:00:00",Yukon,Out-migrants,236,-4
"2017-10-01 00:00:00",Alberta,Out-migrants,11088,-1011
"2017-10-01 00:00:00",Alberta,In-migrants,10077,-1011
"2017-10-01 00:00:00","British Columbia",Out-migrants,7434,2211
"2017-10-01 00:00:00","British Columbia",In-migrants,9645,2211
"2017-10-01 00:00:00",Canada,In-migrants,47162,0
"2017-10-01 00:00:00",Canada,Out-migrants,47162,0
"2017-10-01 00:00:00",Manitoba,In-migrants,1522,-1348
"2017-10-01 00:00:00",Manitoba,Out-migrants,2870,-1348
"2017-10-01 00:00:00","New Brunswick",In-migrants,1761,139
"2017-10-01 00:00:00","New Brunswick",Out-migrants,1622,139
"2017-10-01 00:00:00","Newfoundland and Labrador",In-migrants,934,-250
"2017-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,1184,-250
"2017-10-01 00:00:00","Northwest Territories",Out-migrants,319,-153
"2017-10-01 00:00:00","Northwest Territories",In-migrants,166,-153
"2017-10-01 00:00:00","Nova Scotia",In-migrants,2657,454
"2017-10-01 00:00:00","Nova Scotia",Out-migrants,2203,454
"2017-10-01 00:00:00",Nunavut,In-migrants,27,-195
"2017-10-01 00:00:00",Nunavut,Out-migrants,222,-195
"2017-10-01 00:00:00",Ontario,Out-migrants,10906,2487
"2017-10-01 00:00:00",Ontario,In-migrants,13393,2487
"2017-10-01 00:00:00","Prince Edward Island",Out-migrants,625,-119
"2017-10-01 00:00:00","Prince Edward Island",In-migrants,506,-119
"2017-10-01 00:00:00",Quebec,Out-migrants,4736,-802
"2017-10-01 00:00:00",Quebec,In-migrants,3934,-802
"2017-10-01 00:00:00",Saskatchewan,Out-migrants,3746,-1465
"2017-10-01 00:00:00",Saskatchewan,In-migrants,2281,-1465
"2017-10-01 00:00:00",Yukon,In-migrants,259,52
"2017-10-01 00:00:00",Yukon,Out-migrants,207,52
"2018-01-01 00:00:00",Alberta,In-migrants,14897,-172
"2018-01-01 00:00:00",Alberta,Out-migrants,15069,-172
"2018-01-01 00:00:00","British Columbia",Out-migrants,10579,2737
"2018-01-01 00:00:00","British Columbia",In-migrants,13316,2737
"2018-01-01 00:00:00",Canada,Out-migrants,65794,0
"2018-01-01 00:00:00",Canada,In-migrants,65794,0
"2018-01-01 00:00:00",Manitoba,Out-migrants,4227,-1779
"2018-01-01 00:00:00",Manitoba,In-migrants,2448,-1779
"2018-01-01 00:00:00","New Brunswick",In-migrants,3018,422
"2018-01-01 00:00:00","New Brunswick",Out-migrants,2596,422
"2018-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1398,-771
"2018-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,2169,-771
"2018-01-01 00:00:00","Northwest Territories",In-migrants,591,84
"2018-01-01 00:00:00","Northwest Territories",Out-migrants,507,84
"2018-01-01 00:00:00","Nova Scotia",Out-migrants,3458,309
"2018-01-01 00:00:00","Nova Scotia",In-migrants,3767,309
"2018-01-01 00:00:00",Nunavut,In-migrants,231,-43
"2018-01-01 00:00:00",Nunavut,Out-migrants,274,-43
"2018-01-01 00:00:00",Ontario,Out-migrants,14800,1782
"2018-01-01 00:00:00",Ontario,In-migrants,16582,1782
"2018-01-01 00:00:00","Prince Edward Island",Out-migrants,706,-7
"2018-01-01 00:00:00","Prince Edward Island",In-migrants,699,-7
"2018-01-01 00:00:00",Quebec,Out-migrants,5667,-519
"2018-01-01 00:00:00",Quebec,In-migrants,5148,-519
"2018-01-01 00:00:00",Saskatchewan,In-migrants,3302,-2104
"2018-01-01 00:00:00",Saskatchewan,Out-migrants,5406,-2104
"2018-01-01 00:00:00",Yukon,In-migrants,397,61
"2018-01-01 00:00:00",Yukon,Out-migrants,336,61
"2018-04-01 00:00:00",Alberta,Out-migrants,22088,-790
"2018-04-01 00:00:00",Alberta,In-migrants,21298,-790
"2018-04-01 00:00:00","British Columbia",Out-migrants,16030,6313
"2018-04-01 00:00:00","British Columbia",In-migrants,22343,6313
"2018-04-01 00:00:00",Canada,Out-migrants,100935,0
"2018-04-01 00:00:00",Canada,In-migrants,100935,0
"2018-04-01 00:00:00",Manitoba,In-migrants,3906,-2068
"2018-04-01 00:00:00",Manitoba,Out-migrants,5974,-2068
"2018-04-01 00:00:00","New Brunswick",In-migrants,4181,119
"2018-04-01 00:00:00","New Brunswick",Out-migrants,4062,119
"2018-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,3093,-947
"2018-04-01 00:00:00","Newfoundland and Labrador",In-migrants,2146,-947
"2018-04-01 00:00:00","Northwest Territories",Out-migrants,992,-430
"2018-04-01 00:00:00","Northwest Territories",In-migrants,562,-430
"2018-04-01 00:00:00","Nova Scotia",In-migrants,5816,1280
"2018-04-01 00:00:00","Nova Scotia",Out-migrants,4536,1280
"2018-04-01 00:00:00",Nunavut,Out-migrants,553,169
"2018-04-01 00:00:00",Nunavut,In-migrants,722,169
"2018-04-01 00:00:00",Ontario,In-migrants,25177,686
"2018-04-01 00:00:00",Ontario,Out-migrants,24491,686
"2018-04-01 00:00:00","Prince Edward Island",In-migrants,1634,413
"2018-04-01 00:00:00","Prince Edward Island",Out-migrants,1221,413
"2018-04-01 00:00:00",Quebec,Out-migrants,9826,-2176
"2018-04-01 00:00:00",Quebec,In-migrants,7650,-2176
"2018-04-01 00:00:00",Saskatchewan,In-migrants,4891,-2694
"2018-04-01 00:00:00",Saskatchewan,Out-migrants,7585,-2694
"2018-04-01 00:00:00",Yukon,In-migrants,609,125
"2018-04-01 00:00:00",Yukon,Out-migrants,484,125
"2018-07-01 00:00:00",Alberta,Out-migrants,14721,-241
"2018-07-01 00:00:00",Alberta,In-migrants,14480,-241
"2018-07-01 00:00:00","British Columbia",Out-migrants,11630,1872
"2018-07-01 00:00:00","British Columbia",In-migrants,13502,1872
"2018-07-01 00:00:00",Canada,In-migrants,71976,0
"2018-07-01 00:00:00",Canada,Out-migrants,71976,0
"2018-07-01 00:00:00",Manitoba,Out-migrants,4814,-2232
"2018-07-01 00:00:00",Manitoba,In-migrants,2582,-2232
"2018-07-01 00:00:00","New Brunswick",In-migrants,2960,-103
"2018-07-01 00:00:00","New Brunswick",Out-migrants,3063,-103
"2018-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,1868,-556
"2018-07-01 00:00:00","Newfoundland and Labrador",In-migrants,1312,-556
"2018-07-01 00:00:00","Northwest Territories",In-migrants,436,-133
"2018-07-01 00:00:00","Northwest Territories",Out-migrants,569,-133
"2018-07-01 00:00:00","Nova Scotia",Out-migrants,3402,1012
"2018-07-01 00:00:00","Nova Scotia",In-migrants,4414,1012
"2018-07-01 00:00:00",Nunavut,Out-migrants,192,-44
"2018-07-01 00:00:00",Nunavut,In-migrants,148,-44
"2018-07-01 00:00:00",Ontario,In-migrants,21358,5107
"2018-07-01 00:00:00",Ontario,Out-migrants,16251,5107
"2018-07-01 00:00:00","Prince Edward Island",Out-migrants,878,96
"2018-07-01 00:00:00","Prince Edward Island",In-migrants,974,96
"2018-07-01 00:00:00",Quebec,In-migrants,6579,-2061
"2018-07-01 00:00:00",Quebec,Out-migrants,8640,-2061
"2018-07-01 00:00:00",Saskatchewan,In-migrants,2893,-2724
"2018-07-01 00:00:00",Saskatchewan,Out-migrants,5617,-2724
"2018-07-01 00:00:00",Yukon,Out-migrants,331,7
"2018-07-01 00:00:00",Yukon,In-migrants,338,7
"2018-10-01 00:00:00",Alberta,Out-migrants,10853,58
"2018-10-01 00:00:00",Alberta,In-migrants,10911,58
"2018-10-01 00:00:00","British Columbia",Out-migrants,8274,1794
"2018-10-01 00:00:00","British Columbia",In-migrants,10068,1794
"2018-10-01 00:00:00",Canada,In-migrants,49822,0
"2018-10-01 00:00:00",Canada,Out-migrants,49822,0
"2018-10-01 00:00:00",Manitoba,Out-migrants,3287,-1417
"2018-10-01 00:00:00",Manitoba,In-migrants,1870,-1417
"2018-10-01 00:00:00","New Brunswick",In-migrants,1987,94
"2018-10-01 00:00:00","New Brunswick",Out-migrants,1893,94
"2018-10-01 00:00:00","Newfoundland and Labrador",In-migrants,837,-685
"2018-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,1522,-685
"2018-10-01 00:00:00","Northwest Territories",In-migrants,425,88
"2018-10-01 00:00:00","Northwest Territories",Out-migrants,337,88
"2018-10-01 00:00:00","Nova Scotia",Out-migrants,1882,745
"2018-10-01 00:00:00","Nova Scotia",In-migrants,2627,745
"2018-10-01 00:00:00",Nunavut,In-migrants,105,-95
"2018-10-01 00:00:00",Nunavut,Out-migrants,200,-95
"2018-10-01 00:00:00",Ontario,In-migrants,13797,2042
"2018-10-01 00:00:00",Ontario,Out-migrants,11755,2042
"2018-10-01 00:00:00","Prince Edward Island",Out-migrants,511,21
"2018-10-01 00:00:00","Prince Edward Island",In-migrants,532,21
"2018-10-01 00:00:00",Quebec,Out-migrants,5324,-1344
"2018-10-01 00:00:00",Quebec,In-migrants,3980,-1344
"2018-10-01 00:00:00",Saskatchewan,In-migrants,2335,-1443
"2018-10-01 00:00:00",Saskatchewan,Out-migrants,3778,-1443
"2018-10-01 00:00:00",Yukon,In-migrants,348,142
"2018-10-01 00:00:00",Yukon,Out-migrants,206,142
"2019-01-01 00:00:00",Alberta,Out-migrants,13599,142
"2019-01-01 00:00:00",Alberta,In-migrants,13741,142
"2019-01-01 00:00:00","British Columbia",Out-migrants,9339,3528
"2019-01-01 00:00:00","British Columbia",In-migrants,12867,3528
"2019-01-01 00:00:00",Canada,In-migrants,61423,0
"2019-01-01 00:00:00",Canada,Out-migrants,61423,0
"2019-01-01 00:00:00",Manitoba,Out-migrants,4120,-1494
"2019-01-01 00:00:00",Manitoba,In-migrants,2626,-1494
"2019-01-01 00:00:00","New Brunswick",In-migrants,2831,704
"2019-01-01 00:00:00","New Brunswick",Out-migrants,2127,704
"2019-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1429,-535
"2019-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,1964,-535
"2019-01-01 00:00:00","Northwest Territories",In-migrants,392,-224
"2019-01-01 00:00:00","Northwest Territories",Out-migrants,616,-224
"2019-01-01 00:00:00","Nova Scotia",Out-migrants,3355,548
"2019-01-01 00:00:00","Nova Scotia",In-migrants,3903,548
"2019-01-01 00:00:00",Nunavut,In-migrants,319,-10
"2019-01-01 00:00:00",Nunavut,Out-migrants,329,-10
"2019-01-01 00:00:00",Ontario,Out-migrants,14396,85
"2019-01-01 00:00:00",Ontario,In-migrants,14481,85
"2019-01-01 00:00:00","Prince Edward Island",Out-migrants,665,125
"2019-01-01 00:00:00","Prince Edward Island",In-migrants,790,125
"2019-01-01 00:00:00",Quebec,Out-migrants,4966,-341
"2019-01-01 00:00:00",Quebec,In-migrants,4625,-341
"2019-01-01 00:00:00",Saskatchewan,In-migrants,3058,-2550
"2019-01-01 00:00:00",Saskatchewan,Out-migrants,5608,-2550
"2019-01-01 00:00:00",Yukon,In-migrants,361,22
"2019-01-01 00:00:00",Yukon,Out-migrants,339,22
"2019-04-01 00:00:00",Alberta,In-migrants,19357,-1991
"2019-04-01 00:00:00",Alberta,Out-migrants,21348,-1991
"2019-04-01 00:00:00","British Columbia",Out-migrants,15120,6131
"2019-04-01 00:00:00","British Columbia",In-migrants,21251,6131
"2019-04-01 00:00:00",Canada,In-migrants,97002,0
"2019-04-01 00:00:00",Canada,Out-migrants,97002,0
"2019-04-01 00:00:00",Manitoba,In-migrants,3594,-2208
"2019-04-01 00:00:00",Manitoba,Out-migrants,5802,-2208
"2019-04-01 00:00:00","New Brunswick",In-migrants,3977,974
"2019-04-01 00:00:00","New Brunswick",Out-migrants,3003,974
"2019-04-01 00:00:00","Newfoundland and Labrador",In-migrants,1966,-821
"2019-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,2787,-821
"2019-04-01 00:00:00","Northwest Territories",Out-migrants,757,-200
"2019-04-01 00:00:00","Northwest Territories",In-migrants,557,-200
"2019-04-01 00:00:00","Nova Scotia",In-migrants,6040,1327
"2019-04-01 00:00:00","Nova Scotia",Out-migrants,4713,1327
"2019-04-01 00:00:00",Nunavut,Out-migrants,501,-92
"2019-04-01 00:00:00",Nunavut,In-migrants,409,-92
"2019-04-01 00:00:00",Ontario,Out-migrants,24680,-605
"2019-04-01 00:00:00",Ontario,In-migrants,24075,-605
"2019-04-01 00:00:00","Prince Edward Island",Out-migrants,1095,420
"2019-04-01 00:00:00","Prince Edward Island",In-migrants,1515,420
"2019-04-01 00:00:00",Quebec,Out-migrants,9063,-382
"2019-04-01 00:00:00",Quebec,In-migrants,8681,-382
"2019-04-01 00:00:00",Saskatchewan,In-migrants,4916,-2724
"2019-04-01 00:00:00",Saskatchewan,Out-migrants,7640,-2724
"2019-04-01 00:00:00",Yukon,In-migrants,664,171
"2019-04-01 00:00:00",Yukon,Out-migrants,493,171
"2019-07-01 00:00:00",Alberta,Out-migrants,16706,71
"2019-07-01 00:00:00",Alberta,In-migrants,16777,71
"2019-07-01 00:00:00","British Columbia",Out-migrants,13359,2319
"2019-07-01 00:00:00","British Columbia",In-migrants,15678,2319
"2019-07-01 00:00:00",Canada,In-migrants,85614,0
"2019-07-01 00:00:00",Canada,Out-migrants,85614,0
"2019-07-01 00:00:00",Manitoba,Out-migrants,6049,-3243
"2019-07-01 00:00:00",Manitoba,In-migrants,2806,-3243
"2019-07-01 00:00:00","New Brunswick",In-migrants,3655,469
"2019-07-01 00:00:00","New Brunswick",Out-migrants,3186,469
"2019-07-01 00:00:00","Newfoundland and Labrador",In-migrants,1732,-521
"2019-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,2253,-521
"2019-07-01 00:00:00","Northwest Territories",Out-migrants,481,-7
"2019-07-01 00:00:00","Northwest Territories",In-migrants,474,-7
"2019-07-01 00:00:00","Nova Scotia",In-migrants,5640,1879
"2019-07-01 00:00:00","Nova Scotia",Out-migrants,3761,1879
"2019-07-01 00:00:00",Nunavut,In-migrants,97,-152
"2019-07-01 00:00:00",Nunavut,Out-migrants,249,-152
"2019-07-01 00:00:00",Ontario,In-migrants,25690,4396
"2019-07-01 00:00:00",Ontario,Out-migrants,21294,4396
"2019-07-01 00:00:00","Prince Edward Island",Out-migrants,1056,-199
"2019-07-01 00:00:00","Prince Edward Island",In-migrants,857,-199
"2019-07-01 00:00:00",Quebec,Out-migrants,10505,-1749
"2019-07-01 00:00:00",Quebec,In-migrants,8756,-1749
"2019-07-01 00:00:00",Saskatchewan,In-migrants,3070,-3348
"2019-07-01 00:00:00",Saskatchewan,Out-migrants,6418,-3348
"2019-07-01 00:00:00",Yukon,In-migrants,382,85
"2019-07-01 00:00:00",Yukon,Out-migrants,297,85
"2019-10-01 00:00:00",Alberta,Out-migrants,10755,708
"2019-10-01 00:00:00",Alberta,In-migrants,11463,708
"2019-10-01 00:00:00","British Columbia",Out-migrants,8261,2287
"2019-10-01 00:00:00","British Columbia",In-migrants,10548,2287
"2019-10-01 00:00:00",Canada,In-migrants,52884,0
"2019-10-01 00:00:00",Canada,Out-migrants,52884,0
"2019-10-01 00:00:00",Manitoba,Out-migrants,3503,-1751
"2019-10-01 00:00:00",Manitoba,In-migrants,1752,-1751
"2019-10-01 00:00:00","New Brunswick",In-migrants,2034,-75
"2019-10-01 00:00:00","New Brunswick",Out-migrants,2109,-75
"2019-10-01 00:00:00","Newfoundland and Labrador",In-migrants,862,-308
"2019-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,1170,-308
"2019-10-01 00:00:00","Northwest Territories",Out-migrants,361,-79
"2019-10-01 00:00:00","Northwest Territories",In-migrants,282,-79
"2019-10-01 00:00:00","Nova Scotia",Out-migrants,2397,808
"2019-10-01 00:00:00","Nova Scotia",In-migrants,3205,808
"2019-10-01 00:00:00",Nunavut,In-migrants,142,-56
"2019-10-01 00:00:00",Nunavut,Out-migrants,198,-56
"2019-10-01 00:00:00",Ontario,In-migrants,14110,823
"2019-10-01 00:00:00",Ontario,Out-migrants,13287,823
"2019-10-01 00:00:00","Prince Edward Island",Out-migrants,790,226
"2019-10-01 00:00:00","Prince Edward Island",In-migrants,1016,226
"2019-10-01 00:00:00",Quebec,Out-migrants,5460,-590
"2019-10-01 00:00:00",Quebec,In-migrants,4870,-590
"2019-10-01 00:00:00",Saskatchewan,In-migrants,2443,-1926
"2019-10-01 00:00:00",Saskatchewan,Out-migrants,4369,-1926
"2019-10-01 00:00:00",Yukon,In-migrants,157,-67
