REF_DATE,GEO,DGUID,Components of population growth,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013-04,Prince Edward Island,2016A000211,Net emigration,Persons,249,units,0,v1566834790,3.6,9,,,,0
2013-04,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,31,,,,0
2013-04,Prince Edward Island,2016A000211,Returning emigrants,Persons,249,units,0,v29850354,3.3,32,,,,0
2013-04,Prince Edward Island,2016A000211,Net temporary emigration,Persons,249,units,0,v29850355,3.4,10,,,,0
2013-04,Prince Edward Island,2016A000211,Net non-permanent residents,Persons,249,units,0,v29850356,3.5,136,,,,0
2013-04,Prince Edward Island,2016A000211,"Non-permanent residents, inflows",Persons,249,units,0,v1566834760,3.7,,..,,,0
2013-04,Prince Edward Island,2016A000211,"Non-permanent residents, outflows",Persons,249,units,0,v1566834775,3.8,,..,,,0
2013-04,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,752,,,,0
2013-04,Nova Scotia,2016A000212,Net emigration,Persons,249,units,0,v1566834791,4.6,122,,,,0
2013-04,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,232,,,,0
2013-04,Nova Scotia,2016A000212,Returning emigrants,Persons,249,units,0,v29850359,4.3,170,,,,0
2013-04,Nova Scotia,2016A000212,Net temporary emigration,Persons,249,units,0,v29850360,4.4,60,,,,0
2013-04,Nova Scotia,2016A000212,Net non-permanent residents,Persons,249,units,0,v29850361,4.5,-266,,,,0
2013-04,Nova Scotia,2016A000212,"Non-permanent residents, inflows",Persons,249,units,0,v1566834761,4.7,,..,,,0
2013-04,Nova Scotia,2016A000212,"Non-permanent residents, outflows",Persons,249,units,0,v1566834776,4.8,,..,,,0
2013-04,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,582,,,,0
2013-04,New Brunswick,2016A000213,Net emigration,Persons,249,units,0,v1566834792,5.6,29,,,,0
2013-04,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,69,,,,0
2013-04,New Brunswick,2016A000213,Returning emigrants,Persons,249,units,0,v29850364,5.3,89,,,,0
2013-04,New Brunswick,2016A000213,Net temporary emigration,Persons,249,units,0,v29850365,5.4,49,,,,0
2013-04,New Brunswick,2016A000213,Net non-permanent residents,Persons,249,units,0,v29850366,5.5,68,,,,0
2013-04,New Brunswick,2016A000213,"Non-permanent residents, inflows",Persons,249,units,0,v1566834762,5.7,,..,,,0
2013-04,New Brunswick,2016A000213,"Non-permanent residents, outflows",Persons,249,units,0,v1566834777,5.8,,..,,,0
2013-04,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,16042,,,,0
2013-04,Quebec,2016A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,1723,,,,0
2013-04,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,2289,,,,0
2013-04,Quebec,2016A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,1638,,,,0
2013-04,Quebec,2016A000224,Net temporary emigration,Persons,249,units,0,v29850370,6.4,1072,,,,0
2013-04,Quebec,2016A000224,Net non-permanent residents,Persons,249,units,0,v29850371,6.5,6523,,,,0
2013-04,Quebec,2016A000224,"Non-permanent residents, inflows",Persons,249,units,0,v1566834763,6.7,,..,,,0
2013-04,Quebec,2016A000224,"Non-permanent residents, outflows",Persons,249,units,0,v1566834778,6.8,,..,,,0
2013-04,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,30410,,,,0
2013-04,Ontario,2016A000235,Net emigration,Persons,249,units,0,v1566834794,7.6,4439,,,,0
2013-04,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,6425,,,,0
2013-04,Ontario,2016A000235,Returning emigrants,Persons,249,units,0,v29850374,7.3,5132,,,,0
2013-04,Ontario,2016A000235,Net temporary emigration,Persons,249,units,0,v29850375,7.4,3146,,,,0
2013-04,Ontario,2016A000235,Net non-permanent residents,Persons,249,units,0,v29850376,7.5,11574,,,,0
2013-04,Ontario,2016A000235,"Non-permanent residents, inflows",Persons,249,units,0,v1566834764,7.7,,..,,,0
2013-04,Ontario,2016A000235,"Non-permanent residents, outflows",Persons,249,units,0,v1566834779,7.8,,..,,,0
2013-04,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,3588,,,,0
2013-04,Manitoba,2016A000246,Net emigration,Persons,249,units,0,v1566834795,8.6,-13,,,,0
2013-04,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,327,,,,0
2013-04,Manitoba,2016A000246,Returning emigrants,Persons,249,units,0,v29850379,8.3,423,,,,0
2013-04,Manitoba,2016A000246,Net temporary emigration,Persons,249,units,0,v29850380,8.4,83,,,,0
2013-04,Manitoba,2016A000246,Net non-permanent residents,Persons,249,units,0,v29850381,8.5,673,,,,0
2013-04,Manitoba,2016A000246,"Non-permanent residents, inflows",Persons,249,units,0,v1566834765,8.7,,..,,,0
2013-04,Manitoba,2016A000246,"Non-permanent residents, outflows",Persons,249,units,0,v1566834780,8.8,,..,,,0
2013-04,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,2881,,,,0
2013-04,Saskatchewan,2016A000247,Net emigration,Persons,249,units,0,v1566834796,9.6,139,,,,0
2013-04,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,154,,,,0
2013-04,Saskatchewan,2016A000247,Returning emigrants,Persons,249,units,0,v29850384,9.3,132,,,,0
2013-04,Saskatchewan,2016A000247,Net temporary emigration,Persons,249,units,0,v29850385,9.4,117,,,,0
2013-04,Saskatchewan,2016A000247,Net non-permanent residents,Persons,249,units,0,v29850386,9.5,1074,,,,0
2013-04,Saskatchewan,2016A000247,"Non-permanent residents, inflows",Persons,249,units,0,v1566834766,9.7,,..,,,0
2013-04,Saskatchewan,2016A000247,"Non-permanent residents, outflows",Persons,249,units,0,v1566834781,9.8,,..,,,0
2013-04,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,10583,,,,0
2013-04,Alberta,2016A000248,Net emigration,Persons,249,units,0,v1566834797,10.6,811,,,,0
2013-04,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,1710,,,,0
2013-04,Alberta,2016A000248,Returning emigrants,Persons,249,units,0,v29850389,10.3,1428,,,,0
2013-04,Alberta,2016A000248,Net temporary emigration,Persons,249,units,0,v29850390,10.4,529,,,,0
2013-04,Alberta,2016A000248,Net non-permanent residents,Persons,249,units,0,v29850391,10.5,7361,,,,0
2013-04,Alberta,2016A000248,"Non-permanent residents, inflows",Persons,249,units,0,v1566834767,10.7,,..,,,0
2013-04,Alberta,2016A000248,"Non-permanent residents, outflows",Persons,249,units,0,v1566834782,10.8,,..,,,0
2013-04,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,10128,,,,0
2013-04,British Columbia,2016A000259,Net emigration,Persons,249,units,0,v1566834798,11.6,2475,,,,0
2013-04,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,2809,,,,0
2013-04,British Columbia,2016A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,1585,,,,0
2013-04,British Columbia,2016A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1251,,,,0
2013-04,British Columbia,2016A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2597,,,,0
2013-04,British Columbia,2016A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
2013-04,British Columbia,2016A000259,"Non-permanent residents, outflows",Persons,249,units,0,v1566834783,11.8,,..,,,0
2013-04,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,85,,,,0
2013-04,Yukon,2016A000260,Net emigration,Persons,249,units,0,v1566834799,12.6,17,,,,0
2013-04,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,11,,,,0
2013-04,Yukon,2016A000260,Returning emigrants,Persons,249,units,0,v29850399,12.3,1,,,,0
2013-04,Yukon,2016A000260,Net temporary emigration,Persons,249,units,0,v29850400,12.4,7,,,,0
2013-04,Yukon,2016A000260,Net non-permanent residents,Persons,249,units,0,v29850401,12.5,73,,,,0
2013-04,Yukon,2016A000260,"Non-permanent residents, inflows",Persons,249,units,0,v1566834769,12.7,,..,,,0
2013-04,Yukon,2016A000260,"Non-permanent residents, outflows",Persons,249,units,0,v1566834784,12.8,,..,,,0
2013-04,Northwest Territories,2016A000261,Immigrants,Persons,249,units,0,v29850407,14.1,50,,,,0
2013-04,Northwest Territories,2016A000261,Net emigration,Persons,249,units,0,v1566834801,14.6,9,,,,0
2013-04,Northwest Territories,2016A000261,Emigrants,Persons,249,units,0,v29850408,14.2,6,,,,0
2013-04,Northwest Territories,2016A000261,Returning emigrants,Persons,249,units,0,v29850409,14.3,4,,,,0
2013-04,Northwest Territories,2016A000261,Net temporary emigration,Persons,249,units,0,v29850410,14.4,7,,,,0
2013-04,Northwest Territories,2016A000261,Net non-permanent residents,Persons,249,units,0,v29850411,14.5,33,,,,0
2013-04,Northwest Territories,2016A000261,"Non-permanent residents, inflows",Persons,249,units,0,v1566834771,14.7,,..,,,0
2013-04,Northwest Territories,2016A000261,"Non-permanent residents, outflows",Persons,249,units,0,v1566834786,14.8,,..,,,0
2013-04,Nunavut,2016A000262,Immigrants,Persons,249,units,0,v29850412,15.1,2,,,,0
2013-04,Nunavut,2016A000262,Net emigration,Persons,249,units,0,v1566834802,15.6,6,,,,0
2013-04,Nunavut,2016A000262,Emigrants,Persons,249,units,0,v29850413,15.2,0,,,,0
2013-04,Nunavut,2016A000262,Returning emigrants,Persons,249,units,0,v29850414,15.3,0,,,,0
2013-04,Nunavut,2016A000262,Net temporary emigration,Persons,249,units,0,v29850415,15.4,6,,,,0
2013-04,Nunavut,2016A000262,Net non-permanent residents,Persons,249,units,0,v29850416,15.5,4,,,,0
2013-04,Nunavut,2016A000262,"Non-permanent residents, inflows",Persons,249,units,0,v1566834772,15.7,,..,,,0
2013-04,Nunavut,2016A000262,"Non-permanent residents, outflows",Persons,249,units,0,v1566834787,15.8,,..,,,0
2013-07,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,65409,,,,0
2013-07,Canada,2016A000011124,Net emigration,Persons,249,units,0,v1566834788,1.6,11396,,,,0
2013-07,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,19902,,,,0
2013-07,Canada,2016A000011124,Returning emigrants,Persons,249,units,0,v29850344,1.3,16003,,,,0
2013-07,Canada,2016A000011124,Net temporary emigration,Persons,249,units,0,v29850345,1.4,7497,,,,0
2013-07,Canada,2016A000011124,Net non-permanent residents,Persons,249,units,0,v29850346,1.5,38620,,,,0
2013-07,Canada,2016A000011124,"Non-permanent residents, inflows",Persons,249,units,0,v1566834758,1.7,,..,,,0
2013-07,Canada,2016A000011124,"Non-permanent residents, outflows",Persons,249,units,0,v1566834773,1.8,,..,,,0
2013-07,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,235,,,,0
2013-07,Newfoundland and Labrador,2016A000210,Net emigration,Persons,249,units,0,v1566834789,2.6,56,,,,0
2013-07,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,78,,,,0
2013-07,Newfoundland and Labrador,2016A000210,Returning emigrants,Persons,249,units,0,v29850349,2.3,61,,,,0
2013-07,Newfoundland and Labrador,2016A000210,Net temporary emigration,Persons,249,units,0,v29850350,2.4,39,,,,0
2013-07,Newfoundland and Labrador,2016A000210,Net non-permanent residents,Persons,249,units,0,v29850351,2.5,847,,,,0
2013-07,Newfoundland and Labrador,2016A000210,"Non-permanent residents, inflows",Persons,249,units,0,v1566834759,2.7,,..,,,0
2013-07,Newfoundland and Labrador,2016A000210,"Non-permanent residents, outflows",Persons,249,units,0,v1566834774,2.8,,..,,,0
2013-07,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,255,,,,0
2013-07,Prince Edward Island,2016A000211,Net emigration,Persons,249,units,0,v1566834790,3.6,1,,,,0
2013-07,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,29,,,,0
2013-07,Prince Edward Island,2016A000211,Returning emigrants,Persons,249,units,0,v29850354,3.3,39,,,,0
2013-07,Prince Edward Island,2016A000211,Net temporary emigration,Persons,249,units,0,v29850355,3.4,11,,,,0
2013-07,Prince Edward Island,2016A000211,Net non-permanent residents,Persons,249,units,0,v29850356,3.5,106,,,,0
2013-07,Prince Edward Island,2016A000211,"Non-permanent residents, inflows",Persons,249,units,0,v1566834760,3.7,,..,,,0
2013-07,Prince Edward Island,2016A000211,"Non-permanent residents, outflows",Persons,249,units,0,v1566834775,3.8,,..,,,0
2013-07,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,693,,,,0
2013-07,Nova Scotia,2016A000212,Net emigration,Persons,249,units,0,v1566834791,4.6,174,,,,0
2013-07,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,380,,,,0
2013-07,Nova Scotia,2016A000212,Returning emigrants,Persons,249,units,0,v29850359,4.3,276,,,,0
2013-07,Nova Scotia,2016A000212,Net temporary emigration,Persons,249,units,0,v29850360,4.4,70,,,,0
2013-07,Nova Scotia,2016A000212,Net non-permanent residents,Persons,249,units,0,v29850361,4.5,556,,,,0
2013-07,Nova Scotia,2016A000212,"Non-permanent residents, inflows",Persons,249,units,0,v1566834761,4.7,,..,,,0
2013-07,Nova Scotia,2016A000212,"Non-permanent residents, outflows",Persons,249,units,0,v1566834776,4.8,,..,,,0
2013-07,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,597,,,,0
2013-07,New Brunswick,2016A000213,Net emigration,Persons,249,units,0,v1566834792,5.6,82,,,,0
2013-07,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,152,,,,0
2013-07,New Brunswick,2016A000213,Returning emigrants,Persons,249,units,0,v29850364,5.3,127,,,,0
2013-07,New Brunswick,2016A000213,Net temporary emigration,Persons,249,units,0,v29850365,5.4,57,,,,0
2013-07,New Brunswick,2016A000213,Net non-permanent residents,Persons,249,units,0,v29850366,5.5,287,,,,0
2013-07,New Brunswick,2016A000213,"Non-permanent residents, inflows",Persons,249,units,0,v1566834762,5.7,,..,,,0
2013-07,New Brunswick,2016A000213,"Non-permanent residents, outflows",Persons,249,units,0,v1566834777,5.8,,..,,,0
2013-07,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,13696,,,,0
2013-07,Quebec,2016A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2208,,,,0
2013-07,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,3173,,,,0
2013-07,Quebec,2016A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,2227,,,,0
2013-07,Quebec,2016A000224,Net temporary emigration,Persons,249,units,0,v29850370,6.4,1262,,,,0
2013-07,Quebec,2016A000224,Net non-permanent residents,Persons,249,units,0,v29850371,6.5,1954,,,,0
2013-07,Quebec,2016A000224,"Non-permanent residents, inflows",Persons,249,units,0,v1566834763,6.7,,..,,,0
2013-07,Quebec,2016A000224,"Non-permanent residents, outflows",Persons,249,units,0,v1566834778,6.8,,..,,,0
2013-07,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,25613,,,,0
2013-07,Ontario,2016A000235,Net emigration,Persons,249,units,0,v1566834794,7.6,5362,,,,0
2013-07,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,9231,,,,0
2013-07,Ontario,2016A000235,Returning emigrants,Persons,249,units,0,v29850374,7.3,7571,,,,0
2013-07,Ontario,2016A000235,Net temporary emigration,Persons,249,units,0,v29850375,7.4,3702,,,,0
2013-07,Ontario,2016A000235,Net non-permanent residents,Persons,249,units,0,v29850376,7.5,17453,,,,0
2013-07,Ontario,2016A000235,"Non-permanent residents, inflows",Persons,249,units,0,v1566834764,7.7,,..,,,0
2013-07,Ontario,2016A000235,"Non-permanent residents, outflows",Persons,249,units,0,v1566834779,7.8,,..,,,0
2013-07,Manitoba,2016A000246,Immigrants,Persons,249,units,0,v29850377,8.1,3406,,,,0
2013-07,Manitoba,2016A000246,Net emigration,Persons,249,units,0,v1566834795,8.6,28,,,,0
2013-07,Manitoba,2016A000246,Emigrants,Persons,249,units,0,v29850378,8.2,501,,,,0
2013-07,Manitoba,2016A000246,Returning emigrants,Persons,249,units,0,v29850379,8.3,571,,,,0
2013-07,Manitoba,2016A000246,Net temporary emigration,Persons,249,units,0,v29850380,8.4,98,,,,0
2013-07,Manitoba,2016A000246,Net non-permanent residents,Persons,249,units,0,v29850381,8.5,334,,,,0
2013-07,Manitoba,2016A000246,"Non-permanent residents, inflows",Persons,249,units,0,v1566834765,8.7,,..,,,0
2013-07,Manitoba,2016A000246,"Non-permanent residents, outflows",Persons,249,units,0,v1566834780,8.8,,..,,,0
2013-07,Saskatchewan,2016A000247,Immigrants,Persons,249,units,0,v29850382,9.1,2721,,,,0
2013-07,Saskatchewan,2016A000247,Net emigration,Persons,249,units,0,v1566834796,9.6,210,,,,0
2013-07,Saskatchewan,2016A000247,Emigrants,Persons,249,units,0,v29850383,9.2,356,,,,0
2013-07,Saskatchewan,2016A000247,Returning emigrants,Persons,249,units,0,v29850384,9.3,283,,,,0
2013-07,Saskatchewan,2016A000247,Net temporary emigration,Persons,249,units,0,v29850385,9.4,137,,,,0
2013-07,Saskatchewan,2016A000247,Net non-permanent residents,Persons,249,units,0,v29850386,9.5,494,,,,0
2013-07,Saskatchewan,2016A000247,"Non-permanent residents, inflows",Persons,249,units,0,v1566834766,9.7,,..,,,0
2013-07,Saskatchewan,2016A000247,"Non-permanent residents, outflows",Persons,249,units,0,v1566834781,9.8,,..,,,0
2013-07,Alberta,2016A000248,Immigrants,Persons,249,units,0,v29850387,10.1,9154,,,,0
2013-07,Alberta,2016A000248,Net emigration,Persons,249,units,0,v1566834797,10.6,792,,,,0
2013-07,Alberta,2016A000248,Emigrants,Persons,249,units,0,v29850388,10.2,2451,,,,0
2013-07,Alberta,2016A000248,Returning emigrants,Persons,249,units,0,v29850389,10.3,2282,,,,0
2013-07,Alberta,2016A000248,Net temporary emigration,Persons,249,units,0,v29850390,10.4,623,,,,0
2013-07,Alberta,2016A000248,Net non-permanent residents,Persons,249,units,0,v29850391,10.5,4847,,,,0
2013-07,Alberta,2016A000248,"Non-permanent residents, inflows",Persons,249,units,0,v1566834767,10.7,,..,,,0
2013-07,Alberta,2016A000248,"Non-permanent residents, outflows",Persons,249,units,0,v1566834782,10.8,,..,,,0
2013-07,British Columbia,2016A000259,Immigrants,Persons,249,units,0,v29850392,11.1,8936,,,,0
2013-07,British Columbia,2016A000259,Net emigration,Persons,249,units,0,v1566834798,11.6,2459,,,,0
2013-07,British Columbia,2016A000259,Emigrants,Persons,249,units,0,v29850393,11.2,3539,,,,0
2013-07,British Columbia,2016A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,2553,,,,0
2013-07,British Columbia,2016A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1473,,,,0
2013-07,British Columbia,2016A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,11660,,,,0
2013-07,British Columbia,2016A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
2013-07,British Columbia,2016A000259,"Non-permanent residents, outflows",Persons,249,units,0,v1566834783,11.8,,..,,,0
2013-07,Yukon,2016A000260,Immigrants,Persons,249,units,0,v29850397,12.1,77,,,,0
2013-07,Yukon,2016A000260,Net emigration,Persons,249,units,0,v1566834799,12.6,6,,,,0
2013-07,Yukon,2016A000260,Emigrants,Persons,249,units,0,v29850398,12.2,6,,,,0
2013-07,Yukon,2016A000260,Returning emigrants,Persons,249,units,0,v29850399,12.3,8,,,,0
2013-07,Yukon,2016A000260,Net temporary emigration,Persons,249,units,0,v29850400,12.4,8,,,,0
2013-07,Yukon,2016A000260,Net non-permanent residents,Persons,249,units,0,v29850401,12.5,29,,,,0
2013-07,Yukon,2016A000260,"Non-permanent residents, inflows",Persons,249,units,0,v1566834769,12.7,,..,,,0
2013-07,Yukon,2016A000260,"Non-permanent residents, outflows",Persons,249,units,0,v1566834784,12.8,,..,,,0
2013-07,Northwest Territories,2016A000261,Immigrants,Persons,249,units,0,v29850407,14.1,24,,,,0
2013-07,Northwest Territories,2016A000261,Net emigration,Persons,249,units,0,v1566834801,14.6,7,,,,0
2013-07,Northwest Territories,2016A000261,Emigrants,Persons,249,units,0,v29850408,14.2,3,,,,0
2013-07,Northwest Territories,2016A000261,Returning emigrants,Persons,249,units,0,v29850409,14.3,5,,,,0
2013-07,Northwest Territories,2016A000261,Net temporary emigration,Persons,249,units,0,v29850410,14.4,9,,,,0
2013-07,Northwest Territories,2016A000261,Net non-permanent residents,Persons,249,units,0,v29850411,14.5,18,,,,0
2013-07,Northwest Territories,2016A000261,"Non-permanent residents, inflows",Persons,249,units,0,v1566834771,14.7,,..,,,0
2013-07,Northwest Territories,2016A000261,"Non-permanent residents, outflows",Persons,249,units,0,v1566834786,14.8,,..,,,0
2013-07,Nunavut,2016A000262,Immigrants,Persons,249,units,0,v29850412,15.1,2,,,,0
2013-07,Nunavut,2016A000262,Net emigration,Persons,249,units,0,v1566834802,15.6,11,,,,0
2013-07,Nunavut,2016A000262,Emigrants,Persons,249,units,0,v29850413,15.2,3,,,,0
2013-07,Nunavut,2016A000262,Returning emigrants,Persons,249,units,0,v29850414,15.3,0,,,,0
2013-07,Nunavut,2016A000262,Net temporary emigration,Persons,249,units,0,v29850415,15.4,8,,,,0
2013-07,Nunavut,2016A000262,Net non-permanent residents,Persons,249,units,0,v29850416,15.5,35,,,,0
2013-07,Nunavut,2016A000262,"Non-permanent residents, inflows",Persons,249,units,0,v1566834772,15.7,,..,,,0
2013-07,Nunavut,2016A000262,"Non-permanent residents, outflows",Persons,249,units,0,v1566834787,15.8,,..,,,0
2013-10,Canada,2016A000011124,Immigrants,Persons,249,units,0,v29850342,1.1,59772,,,,0
2013-10,Canada,2016A000011124,Net emigration,Persons,249,units,0,v1566834788,1.6,15153,,,,0
2013-10,Canada,2016A000011124,Emigrants,Persons,249,units,0,v29850343,1.2,14368,,,,0
2013-10,Canada,2016A000011124,Returning emigrants,Persons,249,units,0,v29850344,1.3,5556,,,,0
2013-10,Canada,2016A000011124,Net temporary emigration,Persons,249,units,0,v29850345,1.4,6341,,,,0
2013-10,Canada,2016A000011124,Net non-permanent residents,Persons,249,units,0,v29850346,1.5,-30082,,,,0
2013-10,Canada,2016A000011124,"Non-permanent residents, inflows",Persons,249,units,0,v1566834758,1.7,,..,,,0
2013-10,Canada,2016A000011124,"Non-permanent residents, outflows",Persons,249,units,0,v1566834773,1.8,,..,,,0
2013-10,Newfoundland and Labrador,2016A000210,Immigrants,Persons,249,units,0,v29850347,2.1,269,,,,0
2013-10,Newfoundland and Labrador,2016A000210,Net emigration,Persons,249,units,0,v1566834789,2.6,62,,,,0
2013-10,Newfoundland and Labrador,2016A000210,Emigrants,Persons,249,units,0,v29850348,2.2,49,,,,0
2013-10,Newfoundland and Labrador,2016A000210,Returning emigrants,Persons,249,units,0,v29850349,2.3,21,,,,0
2013-10,Newfoundland and Labrador,2016A000210,Net temporary emigration,Persons,249,units,0,v29850350,2.4,34,,,,0
2013-10,Newfoundland and Labrador,2016A000210,Net non-permanent residents,Persons,249,units,0,v29850351,2.5,-195,,,,0
2013-10,Newfoundland and Labrador,2016A000210,"Non-permanent residents, inflows",Persons,249,units,0,v1566834759,2.7,,..,,,0
2013-10,Newfoundland and Labrador,2016A000210,"Non-permanent residents, outflows",Persons,249,units,0,v1566834774,2.8,,..,,,0
2013-10,Prince Edward Island,2016A000211,Immigrants,Persons,249,units,0,v29850352,3.1,370,,,,0
2013-10,Prince Edward Island,2016A000211,Net emigration,Persons,249,units,0,v1566834790,3.6,13,,,,0
2013-10,Prince Edward Island,2016A000211,Emigrants,Persons,249,units,0,v29850353,3.2,16,,,,0
2013-10,Prince Edward Island,2016A000211,Returning emigrants,Persons,249,units,0,v29850354,3.3,13,,,,0
2013-10,Prince Edward Island,2016A000211,Net temporary emigration,Persons,249,units,0,v29850355,3.4,10,,,,0
2013-10,Prince Edward Island,2016A000211,Net non-permanent residents,Persons,249,units,0,v29850356,3.5,-122,,,,0
2013-10,Prince Edward Island,2016A000211,"Non-permanent residents, inflows",Persons,249,units,0,v1566834760,3.7,,..,,,0
2013-10,Prince Edward Island,2016A000211,"Non-permanent residents, outflows",Persons,249,units,0,v1566834775,3.8,,..,,,0
2013-10,Nova Scotia,2016A000212,Immigrants,Persons,249,units,0,v29850357,4.1,671,,,,0
2013-10,Nova Scotia,2016A000212,Net emigration,Persons,249,units,0,v1566834791,4.6,163,,,,0
2013-10,Nova Scotia,2016A000212,Emigrants,Persons,249,units,0,v29850358,4.2,199,,,,0
2013-10,Nova Scotia,2016A000212,Returning emigrants,Persons,249,units,0,v29850359,4.3,96,,,,0
2013-10,Nova Scotia,2016A000212,Net temporary emigration,Persons,249,units,0,v29850360,4.4,60,,,,0
2013-10,Nova Scotia,2016A000212,Net non-permanent residents,Persons,249,units,0,v29850361,4.5,-301,,,,0
2013-10,Nova Scotia,2016A000212,"Non-permanent residents, inflows",Persons,249,units,0,v1566834761,4.7,,..,,,0
2013-10,Nova Scotia,2016A000212,"Non-permanent residents, outflows",Persons,249,units,0,v1566834776,4.8,,..,,,0
2013-10,New Brunswick,2016A000213,Immigrants,Persons,249,units,0,v29850362,5.1,488,,,,0
2013-10,New Brunswick,2016A000213,Net emigration,Persons,249,units,0,v1566834792,5.6,72,,,,0
2013-10,New Brunswick,2016A000213,Emigrants,Persons,249,units,0,v29850363,5.2,68,,,,0
2013-10,New Brunswick,2016A000213,Returning emigrants,Persons,249,units,0,v29850364,5.3,44,,,,0
2013-10,New Brunswick,2016A000213,Net temporary emigration,Persons,249,units,0,v29850365,5.4,48,,,,0
2013-10,New Brunswick,2016A000213,Net non-permanent residents,Persons,249,units,0,v29850366,5.5,-35,,,,0
2013-10,New Brunswick,2016A000213,"Non-permanent residents, inflows",Persons,249,units,0,v1566834762,5.7,,..,,,0
2013-10,New Brunswick,2016A000213,"Non-permanent residents, outflows",Persons,249,units,0,v1566834777,5.8,,..,,,0
2013-10,Quebec,2016A000224,Immigrants,Persons,249,units,0,v29850367,6.1,10545,,,,0
2013-10,Quebec,2016A000224,Net emigration,Persons,249,units,0,v1566834793,6.6,2255,,,,0
2013-10,Quebec,2016A000224,Emigrants,Persons,249,units,0,v29850368,6.2,1961,,,,0
2013-10,Quebec,2016A000224,Returning emigrants,Persons,249,units,0,v29850369,6.3,774,,,,0
2013-10,Quebec,2016A000224,Net temporary emigration,Persons,249,units,0,v29850370,6.4,1068,,,,0
2013-10,Quebec,2016A000224,Net non-permanent residents,Persons,249,units,0,v29850371,6.5,-7256,,,,0
2013-10,Quebec,2016A000224,"Non-permanent residents, inflows",Persons,249,units,0,v1566834763,6.7,,..,,,0
2013-10,Quebec,2016A000224,"Non-permanent residents, outflows",Persons,249,units,0,v1566834778,6.8,,..,,,0
2013-10,Ontario,2016A000235,Immigrants,Persons,249,units,0,v29850372,7.1,22734,,,,0
2013-10,Ontario,2016A000235,Net emigration,Persons,249,units,0,v1566834794,7.6,6899,,,,0
2013-10,Ontario,2016A000235,Emigrants,Persons,249,units,0,v29850373,7.2,6399,,,,0
2013-10,Ontario,2016A000235,Returning emigrants,Persons,249,units,0,v29850374,7.3,2630,,,,0
